Ticket-no,Summary,Project,IssueType,Status,Sub-task,IssuelinksCount,Issuelinks,Description,Created time,Updated time,attachment,resolution,priority
	at org.apache.spark.scheduler.DAGScheduler$$anonfun$org$apache$spark$scheduler$DAGScheduler$$abortStage$1.apply(DAGScheduler.scala:1018)
	at scala.collection.mutable.ResizableArray$class.foreach(ResizableArray.scala:59)
	at scala.collection.mutable.ArrayBuffer.foreach(ArrayBuffer.scala:47)
	at org.apache.spark.scheduler.DAGScheduler.org$apache$spark$scheduler$DAGScheduler$$abortStage(DAGScheduler.scala:1018)
	at org.apache.spark.scheduler.DAGScheduler$$anonfun$processEvent$10.apply(DAGScheduler.scala:604)
	at org.apache.spark.scheduler.DAGScheduler$$anonfun$processEvent$10.apply(DAGScheduler.scala:604)
	at scala.Option.foreach(Option.scala:236)
	at org.apache.spark.scheduler.DAGScheduler.processEvent(DAGScheduler.scala:604)
	at org.apache.spark.scheduler.DAGScheduler$$anonfun$start$1$$anon$2$$anonfun$receive$1.applyOrElse(DAGScheduler.scala:190)
	at akka.actor.ActorCell.receiveMessage(ActorCell.scala:498)
	at akka.actor.ActorCell.invoke(ActorCell.scala:456)
	at akka.dispatch.Mailbox.processMailbox(Mailbox.scala:237)
	at akka.dispatch.Mailbox.run(Mailbox.scala:219)
	at akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinTask.exec(AbstractDispatcher.scala:385)
	at scala.concurrent.forkjoin.ForkJoinTask.doExec(ForkJoinTask.java:260)
	at scala.concurrent.forkjoin.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1339)
	at scala.concurrent.forkjoin.ForkJoinPool.runWorker(ForkJoinPool.java:1979)
	at scala.concurrent.forkjoin.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:107)
14/06/23 16:40:09 INFO dstream.ForEachDStream: metadataCleanupDelay = 3600
{code}

So far, we are working on localhost. Any clue about where this error is coming from? Any workaround to solve the issue?",2014-06-23T14:51:04.490+0000,2018-11-12T11:24:24.011+0000,Won't Fix,Major
AVRO-1229,Trevni should support Boolean fields,AVRO,Improvement,Closed,[],1,[<JIRA IssueLink: id='12362966'>],"Trevni currently provides no native support for Boolean types. As part of the Avro support, Booleans should be available. The Impala code recognizes this as well: https://github.com/cloudera/impala/blob/master/be/src/exec/trevni-def.h",2013-01-10T01:12:25.589+0000,2013-02-27T00:54:00.538+0000,Fixed,Major
PHOENIX-1402,Don't recalculate stats on split,PHOENIX,Bug,Closed,[],1,[<JIRA IssueLink: id='12400499'>],"Rather than scan the new regions on a split (which is potentially expensive, and might be causing the timeouts you're seeing [~jfernando_sfdc]), we should instead just split up the existing guideposts between new two new regions based on the split point.

",2014-11-04T08:32:56.165+0000,2015-11-21T02:17:48.738+0000,Fixed,Major
SPARK-3691,Provide a mini cluster for testing system built on Spark,SPARK,Test,Closed,[],2,"[<JIRA IssueLink: id='12397680'>, <JIRA IssueLink: id='12397790'>]","Most Hadoop components such MR, DFS, Tez, and Yarn provide a mini cluster that can be used to test the external systems that rely on those frameworks, such as Pig and Hive. While Spark's local mode can be used to do such testing and is friendly for debugging, it's too far from a real Spark cluster and a lot of problems cannot be discovered. Thus, an equivalent of Hadoop MR mini cluster in Spark would be very helpful in testing system such as Hive/Pig on Spark.

Spark's local-cluster is considered for this purpose but it doesn't fit well because it requires a Spark installation on the box where the tests run. Also, local-cluster isn't exposed.",2014-09-25T18:14:19.173+0000,2015-02-27T22:34:14.936+0000,Won't Fix,Major
SLIDER-717,Migrate slider client to slider REST API,SLIDER,Sub-task,Open,[],4,"[<JIRA IssueLink: id='12408333'>, <JIRA IssueLink: id='12408331'>, <JIRA IssueLink: id='12408332'>, <JIRA IssueLink: id='12408334'>]","Assuming client-side REST operations have been implemented, move the client to issuing REST calls to the AM.

# YARN-2031 is a pre-requisite
# This will not be compatible with Hadoop 2.6 due to the YARN proxy

This *may* involve significant changes to the client, hence estimate of 4d. Hopefully it will not.",2014-12-10T14:42:51.013+0000,2015-04-29T16:56:36.230+0000,,Major
TEZ-4040,Upgrade RoaringBitmap version to avoid NoSuchMethodError,TEZ,Task,Closed,[],1,[<JIRA IssueLink: id='12553952'>],a common request is to use the runOptimize function which is present is later versions of roaringbitmap,2019-02-12T22:48:47.727+0000,2020-08-25T15:00:11.910+0000,Fixed,Major
IMPALA-6212,Re-enable test_hdfs_safe_mode_error_255 after HBASE-18738 has been fixed,IMPALA,Bug,Open,[],1,[<JIRA IssueLink: id='12520477'>],"IMPALA-6109 made it necessary to xfail test_hdfs_safe_mode_error_255. Once HBASE-18738 has been fixed, we should re-enable the test. On the other hand, newer versions of HBase may return a proper error code for failed writes during safe mode (e.g. ""Error(30): Read-only file system""), so we may need a better way to trigger ""Unknown Error 255"" then.",2017-11-17T23:21:54.226+0000,2017-11-17T23:22:19.512+0000,,Major
CALCITE-1357,Recognize Druid Timeseries and TopN queries in DruidQuery,CALCITE,Bug,Closed,[],4,"[<JIRA IssueLink: id='12478364'>, <JIRA IssueLink: id='12478304'>, <JIRA IssueLink: id='12479746'>, <JIRA IssueLink: id='12491285'>]","Port the work done in HIVE-14217 to recognize Timeseries and TopN queries to Calcite.

This includes a rule to push SortLimit into DruidQuery, which can lead to creating TopN queries. This rule can help to push sorting and limit into GroupBy queries, and limit to Select queries.",2016-08-23T19:14:10.520+0000,2017-01-16T14:34:04.581+0000,Fixed,Major
TWILL-23,Log to a separate file,TWILL,Bug,Open,[],1,[<JIRA IssueLink: id='12407036'>],"Currently, log messages get written to stdout, which means long running containers will have an ever growing local stdout file.  It would be better to write to a separate log file so it can be rotated.",2013-12-12T19:10:52.850+0000,2015-06-12T22:12:42.180+0000,,Major
IMPALA-1652,Fix CHAR datatype: Incorrect results with basic predicate on CHAR typed column.,IMPALA,Bug,Open,[],3,"[<JIRA IssueLink: id='12596807'>, <JIRA IssueLink: id='12640702'>, <JIRA IssueLink: id='12497232'>]","Repro:
{code}
create table foo(col1 char(10));
insert into foo values (cast('test1' as char(10)));
select * from foo where col1 = 'test1'; <-- returns an empty result set
select * from foo where col1 = cast('test1' as char(10)); <-- correctly returns 1 row
{code}",2015-01-09T20:16:05.000+0000,2022-05-25T16:15:52.096+0000,,Major
TEZ-1017,Add API to get TezSession diagnostics,TEZ,Improvement,Resolved,[],1,[<JIRA IssueLink: id='12403316'>],"It is useful to get the Yarn Application diagnostics message and display.

For eg: Application appattempt_1396562772944_0011_000001 submitted by user rohinip to unknown queue: wrong",2014-04-03T23:26:15.606+0000,2014-12-11T18:25:52.854+0000,Invalid,Major
CALCITE-4196,Avatica server responds with HTTP/401 prior to consuming all data written by client,CALCITE,Bug,Closed,[],1,[<JIRA IssueLink: id='12597548'>],"First off, big thanks to [~krisden] for pointing me to HIVE-22231 which was the similar problem on the Hive side.

Symptoms: the client, when sending a large HTTP request to the Avatica server which is configured for SPNEGO authentication, e.g. an ExecuteBatchRequest with 100's to 1000's of rows to execute, will receive an HTTP/401 response as a part of the normal SPNEGO negotiation (described in [https://tools.ietf.org/html/rfc4559#section-5]). The client will observe an error similar to the following, indicate ""Broken pipe"".
{noformat}
2020-08-24 17:21:54,512 DEBUG http.wire: http-outgoing-1 >> ""[write] I/O error: Broken pipe (Write failed)""
2020-08-24 17:21:54,512 DEBUG conn.DefaultManagedHttpClientConnection: http-outgoing-1: Close connection
2020-08-24 17:21:54,512 DEBUG conn.DefaultManagedHttpClientConnection: http-outgoing-1: Shutdown connection
2020-08-24 17:21:54,512 DEBUG execchain.MainClientExec: Connection discarded
2020-08-24 17:21:54,512 DEBUG conn.PoolingHttpClientConnectionManager: Connection released: [id: 1][route: {}->http://avatica-server:8765][total kept alive: 0; route allocated: 0 of 25; total allocated: 0 of 100]
2020-08-24 17:21:54,512 INFO execchain.RetryExec: I/O exception (java.net.SocketException) caught when processing request to {}->http://avatica-server:8765: Broken pipe (Write failed)
2020-08-24 17:21:54,512 DEBUG execchain.RetryExec: Broken pipe (Write failed)
java.net.SocketException: Broken pipe (Write failed)
        at java.net.SocketOutputStream.socketWrite0(Native Method)
        at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:111)
        at java.net.SocketOutputStream.write(SocketOutputStream.java:155)
        at org.apache.calcite.avatica.org.apache.http.impl.conn.LoggingOutputStream.write(LoggingOutputStream.java:74)
        at org.apache.calcite.avatica.org.apache.http.impl.io.SessionOutputBufferImpl.streamWrite(SessionOutputBufferImpl.java:124)
        at org.apache.calcite.avatica.org.apache.http.impl.io.SessionOutputBufferImpl.write(SessionOutputBufferImpl.java:160)
        at org.apache.calcite.avatica.org.apache.http.impl.io.ContentLengthOutputStream.write(ContentLengthOutputStream.java:113)
        at org.apache.calcite.avatica.org.apache.http.entity.ByteArrayEntity.writeTo(ByteArrayEntity.java:112)
        at org.apache.calcite.avatica.org.apache.http.impl.DefaultBHttpClientConnection.sendRequestEntity(DefaultBHttpClientConnection.java:156)
        at org.apache.calcite.avatica.org.apache.http.impl.conn.CPoolProxy.sendRequestEntity(CPoolProxy.java:152)
        at org.apache.calcite.avatica.org.apache.http.protocol.HttpRequestExecutor.doSendRequest(HttpRequestExecutor.java:238)
        at org.apache.calcite.avatica.org.apache.http.protocol.HttpRequestExecutor.execute(HttpRequestExecutor.java:123)
        at org.apache.calcite.avatica.org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:272)
        at org.apache.calcite.avatica.org.apache.http.impl.execchain.ProtocolExec.execute(ProtocolExec.java:186)
        at org.apache.calcite.avatica.org.apache.http.impl.execchain.RetryExec.execute(RetryExec.java:89)
        at org.apache.calcite.avatica.org.apache.http.impl.execchain.RedirectExec.execute(RedirectExec.java:110)
        at org.apache.calcite.avatica.org.apache.http.impl.client.InternalHttpClient.doExecute(InternalHttpClient.java:185)
        at org.apache.calcite.avatica.org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:83)
        at org.apache.calcite.avatica.remote.AvaticaCommonsHttpClientSpnegoImpl.send(AvaticaCommonsHttpClientSpnegoImpl.java:129)
        at org.apache.calcite.avatica.remote.DoAsAvaticaHttpClient$1.run(DoAsAvaticaHttpClient.java:39)
        at org.apache.calcite.avatica.remote.DoAsAvaticaHttpClient$1.run(DoAsAvaticaHttpClient.java:37)
        at java.security.AccessController.doPrivileged(Native Method)
        at javax.security.auth.Subject.doAs(Subject.java:360)
        at org.apache.calcite.avatica.remote.DoAsAvaticaHttpClient.send(DoAsAvaticaHttpClient.java:37)
        at org.apache.calcite.avatica.remote.RemoteProtobufService._apply(RemoteProtobufService.java:44)
        at org.apache.calcite.avatica.remote.ProtobufService.apply(ProtobufService.java:117)
        at org.apache.calcite.avatica.remote.RemoteMeta$20.call(RemoteMeta.java:430)
        at org.apache.calcite.avatica.remote.RemoteMeta$20.call(RemoteMeta.java:427)
        at org.apache.calcite.avatica.AvaticaConnection.invokeWithRetries(AvaticaConnection.java:793)
        at org.apache.calcite.avatica.remote.RemoteMeta.executeBatch(RemoteMeta.java:427)
        at org.apache.calcite.avatica.AvaticaConnection.executeBatchUpdateInternal(AvaticaConnection.java:593)
        at org.apache.calcite.avatica.AvaticaPreparedStatement.executeLargeBatch(AvaticaPreparedStatement.java:266)
        at org.apache.calcite.avatica.AvaticaPreparedStatement.executeBatch(AvaticaPreparedStatement.java:259)
        at TestThinClient.main(TestThinClient.java:62) {noformat}
What happens: as a result of how Jetty operates, the request will be dispatched into the Avatica Handler classes before all of the data has been read off of the wire. Jetty will notice that the request does not come with the WWW-Authenticate challenge response, so it will immediately trigger the code to respond to the client and begin the handshake process.

Why Avatica/Jetty do this, the client is still in the process of sending the data over the wire, but Avatica/Jetty is ""done"" processing this request and closes the socket. As the client continues to write the rest of the data (for the request which Avatica has already responded to with HTTP/401), Jetty will send back a TCP reset and close the socket.

The result is that the client sees an exception like above. Again, note, this will only happen with SPNEGO being enabled. It would not happen for no authentication or Basic/Digest authentication.

All this considered, the solution is simple: read all of the data the client is sending prior to replying back with the HTTP/401.",2020-08-26T17:37:06.642+0000,2021-05-18T11:23:00.193+0000,Fixed,Critical
SPARK-16632,Vectorized parquet reader fails to read certain fields from Hive tables,SPARK,Bug,Resolved,[],1,[<JIRA IssueLink: id='12475505'>],"The vectorized parquet reader fails to read certain tables created by Hive. When the tables have type ""tinyint"" or ""smallint"", Catalyst converts those to ""ByteType"" and ""ShortType"" respectively. But when Hive writes those tables in parquet format, the parquet schema in the files contains ""int32"" fields.

To reproduce, run these commands in the hive shell (or beeline):

{code}
create table abyte (value tinyint) stored as parquet;
create table ashort (value smallint) stored as parquet;
insert into abyte values (1);
insert into ashort values (1);
{code}

Then query them with Spark 2.0:

{code}
spark.sql(""select * from abyte"").show();
spark.sql(""select * from ashort"").show();
{code}

You'll see this exception (for the byte case):

{noformat}
16/07/13 12:24:23 ERROR datasources.InsertIntoHadoopFsRelationCommand: Aborting job.
org.apache.spark.SparkException: Job aborted due to stage failure: Task 0 in stage 0.0 failed 4 times, most recent failure: Lost task 0.3 in stage 0.0 (TID 3, scm-centos71-iqalat-2.gce.cloudera.com): org.apache.spark.SparkException: Task failed while writing rows
	at org.apache.spark.sql.execution.datasources.DefaultWriterContainer.writeRows(WriterContainer.scala:261)
	at org.apache.spark.sql.execution.datasources.InsertIntoHadoopFsRelationCommand$$anonfun$run$1$$anonfun$apply$mcV$sp$1.apply(InsertIntoHadoopFsRelationCommand.scala:143)
	at org.apache.spark.sql.execution.datasources.InsertIntoHadoopFsRelationCommand$$anonfun$run$1$$anonfun$apply$mcV$sp$1.apply(InsertIntoHadoopFsRelationCommand.scala:143)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:70)
	at org.apache.spark.scheduler.Task.run(Task.scala:85)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:274)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.NullPointerException
	at org.apache.spark.sql.execution.vectorized.OnHeapColumnVector.getByte(OnHeapColumnVector.java:159)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIterator.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenExec$$anonfun$8$$anon$1.hasNext(WholeStageCodegenExec.scala:370)
	at org.apache.spark.sql.execution.datasources.DefaultWriterContainer$$anonfun$writeRows$1.apply$mcV$sp(WriterContainer.scala:253)
	at org.apache.spark.sql.execution.datasources.DefaultWriterContainer$$anonfun$writeRows$1.apply(WriterContainer.scala:252)
	at org.apache.spark.sql.execution.datasources.DefaultWriterContainer$$anonfun$writeRows$1.apply(WriterContainer.scala:252)
	at org.apache.spark.util.Utils$.tryWithSafeFinallyAndFailureCallbacks(Utils.scala:1325)
	at org.apache.spark.sql.execution.datasources.DefaultWriterContainer.writeRows(WriterContainer.scala:258)
	... 8 more
{noformat}

This works when you point Spark directly at the files (instead of using the metastore data), or when you disable the vectorized parquet reader.

The root cause seems to be that Hive creates these tables with a not-so-complete schema:

{noformat}
$ parquet-tools schema /tmp/byte.parquet 
message hive_schema {
  optional int32 value;
}
{noformat}

There's no indication that the field is a 32-bit field used to store 8-bit values. When the ParquetReadSupport code tries to consolidate both schemas, it just chooses whatever is in the parquet file for primitive types (see ParquetReadSupport.clipParquetType); the vectorized reader uses the catalyst schema, which comes from the Hive metastore, and says it's a byte field, so when it tries to read the data, the byte data stored in ""OnHeapColumnVector"" is null.

I have tested a small change to {{ParquetReadSupport.clipParquetType}} that fixes this particular issue, but I haven't run any other tests, so I'll do that while I wait for others to chime in and maybe tell me that's not the right place to fix this.
",2016-07-19T22:11:32.799+0000,2016-10-14T05:28:11.938+0000,Fixed,Major
ZEPPELIN-2040,ClusterManager to support launching interpreter in a cluster,ZEPPELIN,New Feature,In Progress,"[<JIRA Issue: key='ZEPPELIN-2041', id='13039484'>, <JIRA Issue: key='ZEPPELIN-2898', id='13099629'>, <JIRA Issue: key='ZEPPELIN-3181', id='13132549'>]",5,"[<JIRA IssueLink: id='12493260'>, <JIRA IssueLink: id='12509598'>, <JIRA IssueLink: id='12506399'>, <JIRA IssueLink: id='12506865'>, <JIRA IssueLink: id='12502523'>]","Zeppelin's interpreter launches in a same machine of Zeppelin server only. This umbrella issue covers to support launching interpreters in remote machine including Yarn, Mesos and AWS.",2017-02-01T14:25:01.373+0000,2018-04-23T08:22:53.317+0000,,Major
OOZIE-3062,Set HADOOP_CONF_DIR for spark action,OOZIE,Bug,Patch Available,[],1,[<JIRA IssueLink: id='12515463'>],"OOZIE-2569 created core-site.xml, hdfs-site.xml, mapred-site.xml, yarn-site.xml for spark action. But for spark to consider these files ([spark code ref|https://github.com/apache/spark/blob/83fe3b5e10f8dc62245ea37143abb96be0f39805/core/src/main/scala/org/apache/spark/deploy/SparkSubmitArguments.scala#L284]), we need to set HADOOP_CONF_DIR environmental variable, otherwise it will point to default HADOOP_CONF_DIR configured on the node. Therefore, Oozie should set HADOOP_CONF_DIR.
Due to a bug YARN-4727, yarn was not considering user specified value for whiltelisted environment variables including HADOOP_CONF_DIR. So, this will work on specified hadoop fix versions in YARN-4727.

This fix in Oozie will be no-op on Hadoop without YARN-4727 fix and Oozie will behave as it is.

To verify this on one node machine. 
1. In hadoop mapred-site.xml, set 
{code}
<property>
   <name>mapreduce.fileoutputcommitter.marksuccessfuljobs</name>
   <value>false</value>
</property>
{code}
2. Run any spark file copy example from Oozie. Check output directory, _SUCCESS flag is missing. It should be there because we explicitly set     conf.set(""mapreduce.fileoutputcommitter.marksuccessfuljobs"", ""true""); in https://github.com/apache/oozie/blob/master/core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java#L293",2017-09-20T00:56:59.186+0000,2018-10-15T08:01:48.301+0000,,Major
YETUS-693,Add warning about requirements for XML test-patch test,YETUS,Improvement,Resolved,[],3,"[<JIRA IssueLink: id='12599846'>, <JIRA IssueLink: id='12570688'>, <JIRA IssueLink: id='12544616'>]","When running Test-Patch with some JVM's (currently seen in Azul JDK7 over in HBase) the ""xml"" test always votes -1

{code}
...

15:51:42 ============================================================================
15:51:42 ============================================================================
15:51:42                           XML verification: patch
15:51:42 ============================================================================
15:51:42 ============================================================================
15:51:42 
15:51:42 
15:51:42 
15:51:42 
15:51:42 ============================================================================
...
17:24:45 |  -1  |           xml  |   0m  0s   | The patch has 1 ill-formed XML file(s). 
...
17:24:45               Reason | Tests
17:24:45                 XML  |  Parsing Error(s): 
17:24:45                      |  pom.xml 
...
{code}

The actual output indicates the problem is the JDK we have doesn't support javascript scripting:

{code}
pom.xml:

script engine for language js can not be found
{code}

Maybe we could do a quick known-pass and known-fail check in setup for the plugin?",2018-09-14T16:15:36.256+0000,2020-10-06T15:44:27.385+0000,Fixed,Minor
INFRA-16681,Hive precommit jobs error out when run on H19 node.,INFRA,Bug,Closed,[],1,[<JIRA IssueLink: id='12537193'>],"Hi,

While investigating HIVE-19988 I noticed that Hive pre-commit jobs error out due to maven not being able to download dependencies when the job runs on H19 node. It works fine when it runs on other nodes. Can you please check if there are any issues with respect to downloading artifacts from maven central repo. Easiest way to reproduce it would be to run the script which is run by https://builds.apache.org/job/PreCommit-HIVE-Build/

Here are the examples of failed jobs:

https://builds.apache.org/job/PreCommit-HIVE-Build/12124/console
https://builds.apache.org/job/PreCommit-HIVE-Build/12123/console
https://builds.apache.org/job/PreCommit-HIVE-Build/12122/console

Here is the example of job which works (ran on H9 node and H4 node respectively):

https://builds.apache.org/job/PreCommit-HIVE-Build/12113/console
https://builds.apache.org/job/PreCommit-HIVE-Build/12112/console",2018-06-25T22:26:54.692+0000,2018-08-25T07:40:27.422+0000,Fixed,Blocker
TWILL-194,KMS delegation token is not included if the FileContextLocationFactory is ued,TWILL,Bug,Resolved,[],1,[<JIRA IssueLink: id='12480910'>],It is caused by HDFS-10296 and Twill can provide a workaround for that by acquiring the KMS delegation token explicitly when the FileContextLocationFactory is used.,2016-09-21T06:24:21.090+0000,2017-03-27T19:42:38.245+0000,Fixed,Major
SPARK-10793,Make spark's use/subclassing of hive more maintainable,SPARK,Improvement,Resolved,[],2,"[<JIRA IssueLink: id='12448499'>, <JIRA IssueLink: id='12448498'>]","The latest spark/hive integration round has closed the gap with Hive versions, but the integration is still pretty complex
# SparkSQL has deep hooks into the parser
# hivethriftserver uses ""aggressive reflection"" to inject spark classes into the Hive base classes.
# there's a separate org.sparkproject.hive JAR to isolate Kryo versions while avoiding the hive uberjar with all its dependencies getting into the spark uberjar.

We can improve this with some assistance from the other projects, even though no guarantees of stability of things like the parser and thrift server APIs are likely in the near future",2015-09-24T10:19:18.988+0000,2019-05-21T04:36:33.410+0000,Incomplete,Major
SLIDER-1130,Hadoop 2.8 YARN changes have broken slider,SLIDER,Bug,Resolved,[],6,"[<JIRA IssueLink: id='12467296'>, <JIRA IssueLink: id='12471287'>, <JIRA IssueLink: id='12467294'>, <JIRA IssueLink: id='12467293'>, <JIRA IssueLink: id='12467295'>, <JIRA IssueLink: id='12467343'>]","Changes in YARN (YARN-2882, YARN-3866, YARN-4293 have broken the slider MockYarnCluster). That's despite the classes being tagged as {{@Public, @Stable}}.",2016-05-23T21:13:49.700+0000,2016-06-22T18:57:43.075+0000,Fixed,Blocker
FLINK-12054,HBaseConnectorITCase fails on Java 9,FLINK,Sub-task,Closed,[],3,"[<JIRA IssueLink: id='12567889'>, <JIRA IssueLink: id='12565098'>, <JIRA IssueLink: id='12572338'>]","An issue in hbase.

{code}
Tests run: 1, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 21.83 sec <<< FAILURE! - in org.apache.flink.addons.hbase.HBaseConnectorITCase
org.apache.flink.addons.hbase.HBaseConnectorITCase  Time elapsed: 21.829 sec  <<< FAILURE!
java.lang.AssertionError: We should get a URLClassLoader
	at org.apache.flink.addons.hbase.HBaseConnectorITCase.activateHBaseCluster(HBaseConnectorITCase.java:81)
{code}",2019-03-28T13:09:14.267+0000,2019-10-20T10:24:57.083+0000,Won't Fix,Major
FLUME-1954,HBase sink does not work when zoo.cfg is on agent classpath,FLUME,Bug,Open,[],1,[<JIRA IssueLink: id='12365805'>],,2013-03-16T23:25:23.531+0000,2013-03-16T23:26:29.589+0000,,Major
PARQUET-397,Pig Predicate Pushdown using Filter2 API,PARQUET,Improvement,Resolved,[],2,"[<JIRA IssueLink: id='12450599'>, <JIRA IssueLink: id='12450597'>]",Use the pushdown API from Pig to build filter predicates for parquet.  See PIG-3760.,2015-12-01T19:41:31.940+0000,2016-02-26T18:29:01.972+0000,Fixed,Major
